"ASIN","Product Title","Shipped COGS","Shipped COGS - % of Total","Shipped COGS - Prior Period","Shipped COGS - Last Year","Shipped Units","Shipped Units - % of Total","Shipped Units - Prior Period","Shipped Units - Last Year","Ordered Units","Ordered Units - % of Total","Ordered Units - Prior Period","Ordered Units - Last Year","Customer Returns","Free Replacements","Subcategory (Sales Rank)","Average Sales Price","Average Sales Price - Prior Period","Glance Views","Change in Glance View - Prior Period","Change in GV Last Year","Conversion Rate","Rep OOS","Rep OOS - % of Total","Rep OOS - Prior Period","LBB (Price)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B092D3CDQ5","Furinno Basic 3-Tier Bookcase / Bookshelf / Storage Shelves, Natural Oak","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","-100.00%",,0,0,"—","$0.00","0.00%",21,"-25.00%","—","0.00%","0.00%","0.00%","—","0.00%"
"B092D1F4CD","FURINNO Turn-N-Tube 4-Tier Multipurpose Shelf Display Rack, Round Tubes, Blonde Maple/White","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",1,"0.02%",,,0,0,"—","$0.00","0.00%",14,"—","—","7.14%","0.00%","0.00%","—","0.00%"
"B092C5SN2K","FURINNO Efficient Home Laptop Notebook Computer Desk with Square Shelves, Side, French Oak/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",1,"0.02%",,,0,0,"—","$0.00","0.00%",12,"—","—","8.33%","0.00%","0.00%","—","0.00%"
"B08PHQLK9M","FURINNO Pasir 3-Tier Open Shelf Bookcase, Cinnamon Cherry","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",13,"—","—","0.00%","0.00%","0.00%","—","0.00%"
"B08NVHLH44","FURINNO Riau No Tool/No Assembly/Folding Metal Frame Console Table, Sonoma Oak/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","-100.00%",,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B08NVF2NLP","FURINNO Riau No Tool/No Assembly/Folding Metal Frame Bookcase, 4-Tier, Rustic Oak/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B08GPLX78J","FURINNO Frans Turn-N-Tube TV Stand, 4-Tier, Black Oak","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,"—","$0.00","0.00%",2,"100.00%","0.00%","50.00%","0.00%","0.00%","0.00%","0.00%"
"B08GPK6ZMX","FURINNO Frans Turn-N-Tube TV Stand, 4-Tier, White Oak,19107WOK","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","-100.00%",,0,0,"—","$0.00","0.00%",5,"-58.33%","—","0.00%","0.00%","0.00%","—","0.00%"
"B08GP4YYWY","FURINNO Moretti Modern Stackable Shelf, French Oak Grey","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",17,"—","—","0.00%","0.00%","0.00%","—","0.00%"
"B08GP4J673","FURINNO Lucca Nightstand, 2-Pack, White","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"—","—","—","—","0.00%","—","—"
"B08GNZ1NQZ","FURINNO Lucca Nightstand, 1-Pack, French Oak Grey","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","0.00%","0.00%",1,0,"—","$0.00","0.00%",19,"-38.71%","0.00%","0.00%","0.00%","0.00%","0.00%","92.80%"
"B08CN3X6HS","FURINNO Pasir 3-Tier Open Shelf, White","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",-1,"-0.02%",,,0,0,"—","$0.00","0.00%",0,"—","—","—","0.00%","0.00%","—","—"
"B08CMRDVS7","FURINNO Gruen 3-Tier Bookcases, Blackwood","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B088K2MQHW","FURINNO Laval Button Tufted Storage Ottoman Bench, Glacier","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B085RZCSSN","FURINNO Brive Contemporary Tufted Love Seats, White Faux Leather","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B085RYNRNQ","FURINNO Brive Contemporary Tufted Love Seats, Black Faux Leather","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",31,"—","—","0.00%","0.00%","0.00%","—","0.00%"
"B085DWB2WX","FURINNO Turn-N-Tube Easy Assembly 4-Tier Petite Entertainment Center Stand Unit/TV Desk, French Oak Grey/Black","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B084PLJ24R","FURINNO Bayonne Modern Upholstered 3-Seater Sofas, Fog","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","-100.00%",,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B083J3M9ST","Furinno FG19749 Tioman Outdoor Hardwood Storage Box, Natural","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083J3KG6C","Furinno FG19455 Tioman Hardwood Outdoor Lifestyle Flowerbox, 1-Pack, Natural","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"—","—","—","0.00%","0.00%","—","—"
"B083J3HZRJ","Furinno FG19917 Tioman Outdoor Hardwood Cooler, Natural","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083J3FMDK","Furinno FG19341 Tioman Outdoor Hardwood Occasional Bench, Natural","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","0.00%","0.00%",1,0,"—","$0.00","0.00%",54,"-23.94%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FQHB7M","FURINNO Camnus Modern Living Coffee Table, Columbia Walnut","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B083FQ5GCP","FURINNO Camnus Modern Living Sofa Side Table, French Oak Grey","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",2,"0.03%","-33.33%","0.00%",0,0,"—","$0.00","0.00%",17,"-32.00%","0.00%","11.76%","0.00%","0.00%","0.00%","0.00%"
"B083FQ3DD9","FURINNO Camnus Modern Living Coffee Table, Americano","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FQ23MP","FURINNO Turn-N-Tube Space Saving Corner Desk, Columbia Walnut/Black","$0.00","0.00%","-100.00%","-100.00%",0,"0.00%","-100.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FQ223H","FURINNO Camnus Modern Living 2-Tier End Table, Americano","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B083FPYBRM","FURINNO Camnus Modern Living Sofa Side Table, Columbia Walnut","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","-100.00%",,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B083FPWXVR","FURINNO Camnus Modern Living Sofa Side Table, Americano","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B083FPW9K6","FURINNO Camus Modern Living Room Table Set, French Oak Grey","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FPTBHP","FURINNO Turn-N-Tube Tall End Table, French Oak Grey/Black/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B083FPSWJ4","Furinno FG19018F Tioman Outdoor Hardwood Nation Round Folding Table, Natural","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FPN99Y","FURINNO Turn-N-Tube Tall End Table, Columbia Walnut/Black/Dark Brown","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FPMRST","Furinno FM19122GYW Camnus Modern Living 2-Tier End Table, French Oak Grey","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FPMMYJ","FURINNO Camus Modern Living Room Table Set, Americano","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FPMJHC","FURINNO Camnus Modern Living End Table, Americano","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B083FPMBFC","Furinno FG19061F Tioman Outdoor Hardwood Sunlight Folding Table, Natural","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,"—","$0.00","0.00%",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B083FPM4XZ","FURINNO Camnus Modern Living End Table, French Oak Grey","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B082MNJJVG","FURINNO Pessac PU Leather Upholstered Platform, Full, Black","$0.00","0.00%","-100.00%","-100.00%",0,"0.00%","-100.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",76,"1.33%","-70.88%","0.00%","2.63%","0.03%","-60.53%","0.00%"
"B082MNDWJG","FURINNO Laval Button Tufted Upholstered Platform Bed - California King (Glacier)","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"—","—","—","100.00%","0.92%","—","—"
"B082MMRQL4","FURINNO Pessac PU Leather Upholstered Platform, King, Black","$0.00","0.00%","-100.00%","-100.00%",0,"0.00%","-100.00%","-100.00%",4,"0.07%","33.33%","0.00%",0,0,"—","$0.00","0.00%",568,"-18.39%","35.56%","0.70%","0.18%","0.01%","-82.35%","0.00%"
"B08214P86S","Furinno FST19016PD Redang Indoor & Outdoor Smart Top, Round, Paladina","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B081CPMS11","FURINNO Laval Button Tufted Upholstered Platform Bed - Queen (Linen)","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",1,"0.02%","0.00%","0.00%",0,0,"—","$0.00","0.00%",13,"0.00%","-90.58%","7.69%","0.00%","0.00%","0.00%","0.00%"
"B081CP5ZXM","FURINNO Laval Button Tufted Upholstered Platform Bed - Queen (Stone)","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B081CNNMLD","FURINNO Laval Button Tufted Upholstered Platform Bed - King (Linen),FB17020K-LN","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B081CNKFWF","FURINNO Laval Double Row Nail Head 12PC Slat Style Bed Frame, Full, Glacier","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B081CNHPKD","FURINNO Laval Button Tufted Upholstered Platform Bed - Twin (Linen)","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,"—","$0.00","0.00%",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B081CNHPJC","FURINNO Laval Button Tufted Upholstered Platform Bed - Full (Linen","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,"—","$0.00","0.00%",77,"-8.33%","0.00%","1.30%","3.90%","0.04%","63.64%","0.00%"
"B07ZGK9LP8","FURINNO Turn-N-Tube Slim Space Saving Storage Rack, French Oak Grey/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",1,"0.02%",,,0,0,"—","$0.00","0.00%",50,"—","—","2.00%","0.00%","0.00%","—","0.00%"
"B07ZGK8FPG","FURINNO Turn-N-Tube 3-Tier Design Display Rack, Espresso/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"-100.00%","—","—","—","0.00%","—","—"
"B07ZGK6H25","FURINNO Turn-N-Tube 4-Tier Cube Ladder Shelf, Espresso/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",1,"0.02%","0.00%","-80.00%",0,0,"—","$0.00","0.00%",7,"0.00%","-96.59%","14.29%","0.00%","0.00%","0.00%","0.00%"
"B07ZGJYLC9","FURINNO Turn-N-Tube 4-Tier Cube Ladder Shelf, French Oak Grey/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",13,"0.00%","-88.18%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07ZGJWY7N","FURINNO Turn-N-Tube 3-Tier Design Display Rack, French Oak Grey/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",12,"100.00%","—","0.00%","0.00%","0.00%","—","0.00%"
"B07ZGJWBSG","FURINNO Turn-N-Tube Slim Space Saving Storage Rack, Espresso/Black","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07Z4HFWYL","Furinno Turn-N-Tube 4-Tier Design Display Rack, French Oak Grey/Black","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07VKL84Z5","Furinno Rolland Folding Tray Side Table, Grey","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07V47J8G2","FURINNO Pasir 4 Tier Open Shelf, French Oak Grey","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,0,"—","$0.00","0.00%",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07V46LDHW","Furinno Jaya Large Stand for up to 55-Inch TV, French Oak Grey/Black/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07V46GXB9","FURINNO JAYA Large Entertainment Stand for TV Up to 50 Inch, Columbia Walnut/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07V2VCR4B","FURINNO Figdor Wall Mounted Mirror with Shelf, white","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","-100.00%",,0,0,"—","$0.00","0.00%",35,"-10.26%","—","0.00%","0.00%","0.00%","-100.00%","0.00%"
"B07V24684S","Furinno JAYA Simple Design Computer Writing Desk, Columbia Walnut/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07V1N83TM","Furinno JAYA Large Stand for up to 50-Inch TV, Columbia Walnut/Black/Dark Brown","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B07TFLTTQ9","Furinno Turn-N-Tube 3-Tier Multipurpose Wide Shelf TV Stand, Espresso/Black","$0.00","0.00%","—","—",0,"0.00%","—","—",0,"0.00%","0.00%","0.00%",1,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07TFLF1KM","Furinno Turn-N-Tube 6-Tier Accent Display Rack, Espresso/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",-1,"-0.02%",,,0,0,"—","$0.00","0.00%",25,"56.25%","—","-4.00%","100.00%","0.34%","0.00%","—"
"B07TDJCPFS","Furinno Turn-N-Tube Corner Monitor Stand, French Oak Grey/Black","$0.00","0.00%","—","-100.00%",0,"0.00%","—","-100.00%",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07TCDPFH3","Furinno Turn-N-Tube 3-Tier Wide Display Shelf, French Oak Grey/Black","$0.00","0.00%","-100.00%","-100.00%",0,"0.00%","-100.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",265,"26.79%","30.54%","0.00%","0.38%","0.01%","0.00%","0.00%"
"B07TCDPFH2","Furinno Turn-N-Tube 3-Tier Cube Ladder Shelf, French Oak Grey/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07TCDMWLT","Furinno Turn-N-Tube 6-Tier Accent Display Rack, French Oak Grey/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",1,"0.02%","0.00%",,0,0,"—","$0.00","0.00%",45,"7.14%","—","2.22%","100.00%","0.61%","0.00%","—"
"B07TCDMJCV","Furinno Turn-N-Tube 3-Tier Side Display Rack, French Oak Grey/Black","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",1,"0.02%","0.00%","-66.67%",0,0,"—","$0.00","0.00%",70,"1.45%","-33.96%","1.43%","2.78%","0.03%","0.00%","0.00%"
"B07TBC9FMJ","Furinno Turn-N-Tube 4-Tier Multipurpose Wide Shelf TV Stand, French Oak Grey/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","—","0.00%","—","—"
"B07T9BCCTY","Furinno Turn-N-Tube 3-Tier Side Display Rack, Espresso/Black","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",1,"0.02%","0.00%","0.00%",0,0,"—","$0.00","0.00%",130,"42.86%","441.67%","0.77%","6.15%","0.11%","13.23%","0.00%"
"B07T9BBFDC","Furinno Turn-N-Tube 4-Tier Wide Display Shelf, Espresso/Black","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,0,"—","$0.00","0.00%",45,"15.38%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07T871ZJH","Furinno Turn-N-Tube 3-Tier Multipurpose Wide Shelf TV Stand, French Oak Grey/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",-1,"-0.02%",,,0,0,"—","$0.00","0.00%",21,"—","—","-4.76%","100.00%","0.30%","—","—"
"B07T87128L","Furinno Turn-N-Tube 4-Tier Multipurpose Wide Shelf TV Stand, Espresso/Black","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%","—","-100.00%",0,0,"—","$0.00","0.00%",0,"—","-100.00%","—","100.00%","0.19%","—","—"
"B07SSVY5L6","FURINNO Turn-N-Tube LACi 4-Bins System Rack, French Oak Grey/Black","$0.00","0.00%","—","—",0,"0.00%","—","—",0,"0.00%","0.00%","0.00%",0,0,"—","—","—",0,"0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07RWQVXXX","Furinno FSTS18018CM Redang Indoor & Outdoor Smart Top Table, Square, Faux Cement","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",0,"—","—","—","—","0.00%","—","—"
"B07RLZPC1K","Furinno Turn-N-Tube Accent Decorative Shelf, Columbia Walnut/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",2,"0.03%","-300.00%","-60.00%",0,0,"—","$0.00","0.00%",58,"-4.92%","-56.72%","3.45%","3.45%","0.03%","110.34%","0.00%"
"B07RJVTK31","Furinno Simplistic A Frame Computer Desk, Columbia Walnut","$0.00","0.00%","-100.00%","-100.00%",0,"0.00%","-100.00%","-100.00%",2,"0.03%","0.00%","-90.91%",0,0,"—","$0.00","0.00%",112,"16.67%","-82.85%","1.79%","0.88%","0.01%","-14.16%","0.00%"
"B07R7RZHZH","Furinno Turn-N Tools 3-Tier TV Stands with Classic Tubes, Espresso/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07R6P8RGG","Furinno Turn-N Tools 3-Tier TV Stand with Classic Tubes, French Oak Grey/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07R4Q5889","Furinno Turn-S-Tube TV Entertainment Center, Sonoma Oak/White","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QZ25NWT","Furinno Modern 3-Tier Storage Shelve, French Oak Grey","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QTLZQQL","Furinno Turn-S 5-Tier Multipurpose Shelf Display Rack with Square Tubes, Black/Grey","$0.00","0.00%","0.00%","0.00%",0,"0.00%","0.00%","0.00%",0,"0.00%",,,0,0,"—","$0.00","0.00%",8,"—","—","0.00%","100.00%","0.16%","—","—"
"B07QTLZQQK","Furinno Turn-N-Tube Easy Assembly Multipurpose Shelf, Columbia Walnut/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QT8336S","Furinno Turn-S 5-Tier Multipurpose Shelf Display Rack with Square Tubes, Light Blue/White","$0.00","0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,"0.00%","-100.00%","0.00%",0,0,"—","$0.00","0.00%",0,"-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QS6DP62","Furinno Turn-S 5-Tier Multipurpose Shelf Display Rack with Square Tubes, Sonoma Oak/White","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QR31CFV","Furinno Turn-N Easy Assembly Multipurpose Shelf with Classic Tubes, Espresso/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QNTZ19N","Furinno Turn-S 5-Tier Multipurpose Shelf Display Rack with Square Tubes, Americano/Black","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","0.00%","0.00%","0.00%","0.00%"
"B07QJHM3NX","Furinno Nadia Nailhead Trim Bed Frame, Twin, Gray","$0.00","0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",0,"0.00%","0.00%","-100.00%",1,0,"—","$0.00","0.00%",0,"0.00%","-100.00%","0.00%","100.00%","0.03%","0.00%","0.00%"
